	GazeState	Tgaze	Xgaze	Ygaze	Tball	Xball	Yball	Tpaddle	Xpaddle	Ypaddle
326	..PEG	1499088041.239	1246	121	1499088057.487	121	582	1499088059.242	96	931
327	..PEG	1499088041.272	1245	126	1499088057.521	120	598	1499088059.276	96	931
328	..PEG	1499088041.305	1241	123	1499088057.554	119	614	1499088059.31	96	931
329	..PEG	1499088041.339	1241	120	1499088057.588	118	630	1499088059.343	96	931
330	..PEG	1499088041.372	1236	121	1499088057.622	117	646	1499088059.377	96	931
331	..PEG	1499088041.405	1236	119	1499088057.656	116	662	1499088059.411	96	931
332	..PEG	1499088041.438	1234	118	1499088057.69	115	678	1499088059.445	96	931
333	..PEG	1499088041.472	1233	119	1499088057.723	114	694	1499088059.478	96	931
334	..PEG	1499088041.505	1234	115	1499088057.757	113	710	1499088059.512	96	931
335	..PEG	1499088041.538	1231	108	1499088057.79	112	726	1499088059.546	96	931
336	..PEG	1499088041.572	1213	-3	1499088057.823	111	742	1499088059.579	96	931
337	..PEG	1499088041.605	1218	97	1499088057.856	110	758	1499088059.612	96	931
338	..PEG	1499088041.638	1220	94	1499088057.89	109	774	1499088059.646	96	931
339	..PEG	1499088041.671	1214	101	1499088057.924	108	790	1499088059.68	96	931
